out	Kingdom	Phylum	Class	Order	Family
4621ad1c14c3f37eb802045307b1bf77	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Moraxellaceae
49098c8dba57259ec897e12acad61d14	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
f931c3cdee98b7156ee9a384258b8d6a	Bacteria	 Desulfobacterota	 Desulfovibrionia	 Desulfovibrionales	NA
a0439aa8c2ceb9b2f3496c7ab0662e7f	Bacteria	 Cyanobacteria	 Cyanobacteriia	 Chloroplast	 Chloroplast
a47b497b2da48b9bfcbdbf16dba88307	Bacteria	 Actinobacteriota	 Actinobacteria	 Corynebacteriales	 Nocardiaceae
c3ea0d7a038bfcb9aa6b10d100f2b54d	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Oxalobacteraceae
3e7963c62043109bb912116d4d9eebaf	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae
e6c2c2099d4ba9f98164a7be4515af50	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
abb1cbc6ab40dfd24f57b7df4cecb565	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Oxalobacteraceae
f53665f294569d500720c604dbe12524	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Leuconostocaceae
54f86096b261f60bb9ce8e4378d5d29a	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae
4e209a1a75cef23ebcafb2ccfe132bb2	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae
4c2c72f85df96876964e1567ce8a545e	Bacteria	 Actinobacteriota	 Actinobacteria	 Frankiales	 Sporichthyaceae
81b92dccc131ca989d66d3bcaccb9ee0	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Lactobacillaceae
c14505753d598d8a53de708215e27881	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Oxalobacteraceae
39353f21ff4332d7f151204029360445	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Oxalobacteraceae
156f24612e7792a5333e81cc4d5cb27b	Bacteria	 Cyanobacteria	 Cyanobacteriia	 Chloroplast	 Chloroplast
1b6f843b2dd0ce54caa4cef9159261d2	Eukaryota	NA	NA	NA	NA
3da081a87915d1c2208ef06a75adb2d0	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Lactobacillaceae
712283bd78cd49e1a47153539f08d1df	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Chthoniobacterales	 Chthoniobacteraceae
f61629c6e82c9239655f355af301c12a	Bacteria	 Verrucomicrobiota	 Chlamydiae	 Chlamydiales	 Parachlamydiaceae
4c68ca395cf4a55904ae34a5bb3cb26c	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
093f69d93eb29487d7eb2419f355cac6	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Methylococcales	 Methylomonadaceae
0015f6600ff2572a978cb762546cc001	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Steroidobacteraceae
8547a656e80c6d1dfa8465af485eaea7	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
9510b608920268c89cf890558b95efe6	Bacteria	 Actinobacteriota	 Actinobacteria	 Bifidobacteriales	 Bifidobacteriaceae
c5a5732f80992af14c0f86adfe5be0d8	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Leuconostocaceae
ccde6e40284d92bdd2b59899d9bd6c5e	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Lactobacillaceae
481b8e7f9d878c605e348f39014d0361	Bacteria	 Bacteroidota	 Bacteroidia	 Cytophagales	 Spirosomaceae
74399ec0dab2f8503846c66324b61403	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Lactobacillaceae
ff2d1cdbcdab49e5ed40bc6813f14f98	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Gallionellaceae
1c40233ac27821281590b068315f2a0a	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae
a1e01458a70d069339d06bcfefd3fe39	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae
6e1db5d8a992a0f0edcae9817a021f20	Bacteria	NA	NA	NA	NA
a52319a79d1a7bdaad15cec02e6cdb13	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	 Acetobacteraceae
be5e08d83f38a9f5d0888761b2901ed1	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Oxalobacteraceae
a50a92df7ec940304cb5d8c85fd8c032	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae
1194f6aa64a388705656e23e63e69716	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Rhizobiaceae
33f11d5dc186e2d134141e2b837d9e60	Bacteria	 Planctomycetota	 Planctomycetes	 Pirellulales	 Pirellulaceae
024c469e5ccb29999fc44562a92e1c18	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Burkholderiaceae
f96be8c7c06d369623a4e7691829216e	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae
f1820b6a7fdb047dd99a50995aacbe76	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Vagococcaceae
222221472485fe53e27448fe1e45cbca	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae
f1a79f968ef44e7bdc9a7bd57a74d9e6	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Oxalobacteraceae
d4029e53e0ae101bf7785f7be12aae28	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Chitinibacteraceae
0465260197ad3fb1124a3baf23aa2137	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Moraxellaceae
f16157102cdc0f039422a09cead60acc	Bacteria	 Firmicutes	 Bacilli	 Mycoplasmatales	 Mycoplasmataceae
1958a6fc042fe57d485b854d94f18d52	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae
5889c009b3f256572f25f3b4370a6abd	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Chitinibacteraceae
8ce2c8abd6558f375be0313a1398aeed	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Oxalobacteraceae
96472a695e4c7e662213310c3e6755e2	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
e217cd3ecb8e5796c541b04238f1052b	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae
140de1cb63820b2da1160f263edc6e4c	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Leuconostocaceae
43b2899ce0d3c081fc516ff7698eb232	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
170a5918a9f027e390c03ab253a6a9d7	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae
39611136674a9da0dc52b0fc0a51fb35	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Methylophilaceae
d7875af51a715d6f4797122b7e5a7330	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Chitinibacteraceae
2d0921584e258857a1fbdf8aa7a38424	Bacteria	 Bacteroidota	 Bacteroidia	 Sphingobacteriales	 Sphingobacteriaceae
1cacf985660bd3003199e17d8bca9bf7	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae
8fd0cce23c680164cffea2cfa067202f	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Enterococcaceae
108d1dcf0a4280b697019205a41b50a1	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae
ee012f893e020d39ebc7ef0eaa28082c	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae
ed3cac45ca5e8948ed175f01ecb89d78	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae
04a9455d136c760317120d1b28aab3b1	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Oxalobacteraceae
78b329b126a90066c6082f68f5c252a0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Alcaligenaceae
410bac7b9220ab72dcd6188a0eaa45b4	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Lactobacillaceae
28b8a997c4c4b2aa658c0c429c8464a3	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
709f2b41a2c0f97d5ab52da09acf8a37	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
fb6126dfd0b72e30e79b7ebefec6545f	Bacteria	 Actinobacteriota	 Actinobacteria	 Frankiales	 Sporichthyaceae
51b48f6f68a1dc730dfb68834c72f5b5	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae
973a4717649e80c8df6010f213ae95cf	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae
49703c727536e0ce045af749b44df3fc	Bacteria	 Actinobacteriota	 Actinobacteria	 Frankiales	 Sporichthyaceae
97c4f6fdc08a6be493e79c6cfcb13f62	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Chitinibacteraceae
bd379edac1a4269d1a7af8dea460d958	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Beijerinckiaceae
37d546e5c08db260509baf3846fbc49c	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae
5e0bc067ca086e78165ab40475860162	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Aerococcaceae
d368ab91a2801bd6be9ecb0c4f71d318	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Hyphomicrobiaceae
77ba17c39b7cc7aa7a35038431e00fe6	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Beijerinckiaceae
e11979134459a3ad12aa65bbf58deea7	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Rhodocyclaceae
f37e57e54550010b087f45da01b7e970	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Moraxellaceae
b4c75ea30e2801dec93ffca61c844295	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
7ce4dfd7e0e173bd95b4edd9a478eb64	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Chthoniobacterales	NA
e603a7f1c0315da8bef03892e415066e	Bacteria	 Actinobacteriota	 Actinobacteria	 Frankiales	 Sporichthyaceae
115f570390425c499666b86add55d937	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Intrasporangiaceae
60c513a65920d13a658a9c178227a562	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
dcb54b14c657b1371b7df127f0493036	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Lactobacillaceae
41da60eaf287879e48b116aeebb87ca8	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Methylococcales	 Methylomonadaceae
0431932791921b7244ed7c6af7ed1ab7	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Chthoniobacterales	 Terrimicrobiaceae
ce9f8ad9fe150d72c374a24ddebe8039	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
5c34b75933cbea2353bf4ef95ddd950b	Bacteria	 Verrucomicrobiota	 Chlamydiae	 Chlamydiales	 Parachlamydiaceae
d7d5ec6453431962f56d2a28b4b35a47	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Oxalobacteraceae
6726e9fdd2e125254cf0625bd9ff30b1	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae
5c99a4fbc41ed2e6cee1a5eae6c1882f	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Chthoniobacterales	 Terrimicrobiaceae
1e795660e2a6f383993309f54010fc90	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae
1a9559da772a2f81a6c1b94bbb6d1e03	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Beijerinckiaceae
2cd1bbf0e6cfad1c4ea47c9bc2b3207f	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Leuconostocaceae
c09133d95a452865d76db797f8f57f25	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 SC-I-84
1329b83867caa12a4ffa1c9052686d53	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
c4724b3ba8d52d22af805e392028d993	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Bacillaceae
2eb8a13d96f801652e185713853b5ff2	Bacteria	 Bdellovibrionota	 Oligoflexia	 Oligoflexales	 Oligoflexales
00e0604dce09b13bffd29c9e1b9ffcc8	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae
db3342130843f4c01bbba9607b2bcdb5	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
c40eb89093e3688d7a720217f4ba09ad	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae
a303ed7bd7773aab4fb8ef2bc7b935c4	Bacteria	 Actinobacteriota	 Actinobacteria	 Frankiales	 Sporichthyaceae
b1cd3c5dfa33d758ea533d72230434f5	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Vibrionales	 Vibrionaceae
349db2a0f554212a54b1ba1ff1c1e809	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae
1cc329806d904abeb765929e5598aba8	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Chitinibacteraceae
0bb1f5652a9dee78a0363234a7c6a839	Bacteria	 Actinobacteriota	 Actinobacteria	NA	NA
de9f7a4a2dcc6858a7fca12d991f2840	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Microbacteriaceae
a8271eb01e82a2004533bf3c2ab7f558	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Caulobacterales	 Caulobacteraceae
eb49c2c2e7d2192b22883eb7150ea5c5	Bacteria	 Bacteroidota	 Bacteroidia	 Cytophagales	 Cyclobacteriaceae
7aa29b29dede9da08be6ea20aee91771	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
52b812c0047cda311a68d491e91ef4d0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae
74da8d4c5f8f99763bbe863f07242622	Bacteria	 Actinobacteriota	 Actinobacteria	 Frankiales	 Sporichthyaceae
5b4536ebe95340f8b8d49f2c093021d1	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae
0419103e11f3cb5cb3f01e6321ac4ab6	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Enterobacteriaceae
0a8a4df502a3061aab3b207a3e54ab0a	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae
5157508af47e799affc18a95c1e92348	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
d2db41a4ad00f41977b8df7d4f0079bb	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae
199ed5abb0eb187e05781ce561108943	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Moraxellaceae
52c7dfa5fca6525cff00d22651bdb2e6	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	NA
6d09de0bb16bd75322c9c8d7962c2b33	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
d0a5baf5a5177561a24dbfb81c877614	Bacteria	 Campilobacterota	 Campylobacteria	 Campylobacterales	 Arcobacteraceae
3d6e12532805951ec327f0a60536e162	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Vibrionales	 Vibrionaceae
203f555fd9205a73dc1b10e1104d2f92	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
bdc1bbb7476d5f033876045b42a81e4c	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Leuconostocaceae
804a8c5f04da82555d4a85847917170f	Bacteria	 Cyanobacteria	 Cyanobacteriia	 Chloroplast	 Chloroplast
2abd2831d0da42b557ad62e04a572a55	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Gallionellaceae
5e26cdce04a20163bf9d2a6f48d61f8f	Bacteria	 Bacteroidota	 Bacteroidia	 Sphingobacteriales	 Lentimicrobiaceae
ba6206c9d386be433706dc56b484a4e1	Bacteria	 Actinobacteriota	 Acidimicrobiia	 Microtrichales	 Ilumatobacteraceae
4cd86ccca2b47a1ad6cbf71fdce240c2	Bacteria	 Firmicutes	 Bacilli	 Exiguobacterales	 Exiguobacteraceae
bb6eda705a4374890f2e5256cd5dd449	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Crocinitomicaceae
316190dddd8c2678ccf3f81c06b52d24	Bacteria	 Chloroflexi	 Anaerolineae	 Caldilineales	 Caldilineaceae
d7fbbd9e6ec445ec55cc0f9e22fcba08	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
94ab40890e5857f7e0e23b811f5d3312	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
0dca3fae73d53abc0304efe1f8739d77	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
77fbca684c4172c4c90d424ee90505a4	Bacteria	 Acidobacteriota	 Holophagae	 Holophagales	 Holophagaceae
4427ef4d4c783b2174d18d06f0dc76b5	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae
cb302beea5ca2b988b1e02e4c248d9a2	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae
f0dd5c8b4bd35622ee758682d2aca100	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Legionellales	 Legionellaceae
514c3ae05c9be11fa97ac001dcaec194	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae
208b8a6d7250fcf848b518b5ef7235c3	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae
b44e1754ebb64fb74ee877736be69519	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Hyphomicrobiaceae
7119782f9286871fe71531054c305f10	Bacteria	 Bacteroidota	 Bacteroidia	 Cytophagales	NA
83ec1731137efbdd36f68917812f5e5a	Bacteria	 Actinobacteriota	 Actinobacteria	 Corynebacteriales	 Nocardiaceae
97a6d96082d122132c23ab6d0badd74c	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Aeromonadales	 JI49D030
2d8545dca381945a7cd2b3725f995f20	Bacteria	 Planctomycetota	 Planctomycetes	 Isosphaerales	 Isosphaeraceae
19b7a75ada7aa368e109a62374787c42	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae
2c4d732c8dd6f5c21ae2b53761231af0	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae
a8e9bd038dd9530bd03588a10cfd3fef	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Lactobacillaceae
356b93f28ad1ddbb6c7d02079f7d0197	Bacteria	 Bacteroidota	 Bacteroidia	 Cytophagales	 Spirosomaceae
1af35dbb0f160c636739f401d314e3d8	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Leuconostocaceae
e663c1cc61f179ecc149bf53a27635b4	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
e982f22b4928ce41e4d88ac4405a67ad	Bacteria	 Cyanobacteria	 Cyanobacteriia	 Chloroplast	 Chloroplast
f1e040b1c642100f7987bbe68debc6ab	Bacteria	 Bacteroidota	 Bacteroidia	 Chitinophagales	 Chitinophagaceae
5520516112a4773231e9b73a51a900e6	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae
636b31771b36e86ca8f2914e4514d564	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae
caa5d8e62cbfccafa5af68e5503f53d7	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Aeromonadales	 JI49D030
c453551b18b43a6b364ac2378360e2de	Bacteria	 Actinobacteriota	 Actinobacteria	 Corynebacteriales	 Nocardiaceae
4ecee932faa46efe5acf7f27dcc05eca	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae
8053849d1c3a87a1f5b2e0eb8bc25876	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae
4a85c5326bca8c9940ca795067dc13d6	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Methylophilaceae
f54ef760d229dce6133fa6de6aa2b0c7	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Microbacteriaceae
47335dabefe3992bc6bbc3191110e05a	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	NA
b074077535c08f5f6c2c68d140094c8e	Bacteria	 Planctomycetota	 Planctomycetes	 Isosphaerales	 Isosphaeraceae
ff175a99d3c583c5327024e147c41833	Bacteria	 Actinobacteriota	 Acidimicrobiia	 Microtrichales	 Ilumatobacteraceae
ff40562f7fe72c84c5d3c59ff608e551	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Oxalobacteraceae
f7404f42ec51312d513429eccb41278b	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae
f3140eb676c92f46906404b450aa58c9	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae
05ceede446d358a63ba07d8578d254a7	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Rhizobiaceae
4cc92eeef9c1a61939ea7059e7f11986	Bacteria	NA	NA	NA	NA
1860ed769980a661a828dfdcbd5b722a	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae
4063a7e49efea39b90013247032601ac	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae
ebc1d1513109ecefd48c21e7267cc8c7	Bacteria	 Bacteroidota	 Bacteroidia	 Cytophagales	 Spirosomaceae
2ea3864f96589f46df465738a9096c49	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae
bf9a1966386243345d8a2ade2662db8f	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Burkholderiaceae
1ecfd8876bd4fdcedd4c9be41764f465	Bacteria	 Firmicutes	 Clostridia	 Peptostreptococcales-Tissierellales	 Peptostreptococcaceae
2846b471b4db97543755faaedbfaa57d	Unassigned	NA	NA	NA	NA
2fcdb8ac6f82703fa5f717385a1bbc31	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Leuconostocaceae
5d9fd38d12c2a00d8f183afd0f16b209	Bacteria	 Bacteroidota	 Bacteroidia	NA	NA
87f62ec25cd47124f4b8ace14228d39a	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae
31fc007c2fe582253b14f41ba7d7f34a	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Aeromonadales	NA
7aa08a25595434667738d0ffeccb1161	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae
769692dd6bd5fb51fdf56272b84f8fe1	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae
74126c6ca5738bc6460f4e3a6a6bb68f	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae
6c2446777fe16204d18d53c6ee2b4c92	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Oxalobacteraceae
987c6dc22fe2809545af80c9b7fecac1	Bacteria	 Patescibacteria	NA	NA	NA
b83b9276fc6ceaae19befb9112a721ba	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Chitinibacteraceae
ff7668fcc78a9b08621c311345d54f94	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Oxalobacteraceae
5612f5fb85eaaab2c1a96b12377e677e	Bacteria	 Chloroflexi	 Anaerolineae	 Caldilineales	 Caldilineaceae
a560466611105582d0a338b3e6f78070	Bacteria	 Actinobacteriota	 Actinobacteria	 Frankiales	 Sporichthyaceae
01fb4a47e55be190ab4d7a0065ba1842	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Oxalobacteraceae
6029e8202d92120ea2496ce2bea11eb9	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Aeromonadales	 Aeromonadaceae
86b9481820673a58699da3ad46e6df9e	Bacteria	 Cyanobacteria	 Cyanobacteriia	 Chloroplast	 Chloroplast
91cf8a29f3ca1a045a9d6df3f4d61ab1	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae
3f0f0f8f56f827e013d8841b5a6a19b0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae
1c1efad3ec65696cf7c9721731d075b8	Bacteria	 Bacteroidota	 Bacteroidia	 Sphingobacteriales	 env.OPS_17
f2121366a4bd4049b81238fb8acf7ca4	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae
840258aae97d1c0e6ea0fe4522bb5e51	Bacteria	 Cyanobacteria	 Cyanobacteriia	 Chloroplast	 Chloroplast
09156a953d3646e4a401dabaeb64394f	Bacteria	 Bacteroidota	 Bacteroidia	 Sphingobacteriales	 Sphingobacteriaceae
391b341cbd6c15853d0dd5d99e7dbe25	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae
a725f7950f87d43d2d5d4dbef1834497	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
1130a7247f93682c3b0812f9622add1b	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Neisseriaceae
2af74ff20fa2c8323adb5d78b7d9bb45	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae
83716b3ce87d3b11edb31bb47e786162	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Rhizobiaceae
3e6b8ce379af77632dffb396cc5243f4	Bacteria	 Proteobacteria	 Gammaproteobacteria	 211ds20	 211ds20
059df76430158dc4753b470155e78954	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae
24418a10842085448cd777d9b88d039b	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Hyphomicrobiaceae
b4a440787123c108bf1f7529760140ec	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Crocinitomicaceae
